Rec	Min_par	Maj_par	Unknown_flag	Type	start	stop	d1_start	d1_stop	d2_start	d2_stop	d3_start	d3_stop	Pval	rec_tree_cons:f|1|2|3	min_tree_cons	maj_tree_cons	rec_a	rec_1	rec_2	rec_3	min_a	min_1	min_2	min_3	maj_a	maj_1	maj_2	maj_3	r_min_a	r_min_1	r_min_2	r_min_3	r_min_1_pair	r_min_2_pair	r_min_3_pair	r_maj_a	r_maj_1	r_maj_2	r_maj_3	r_maj_1_pair	r_maj_2_pair	r_maj_3_pair	max_min_a	max_min_1	max_min_2	max_min_3	max_min_1_pair	max_min_2_pair	max_min_3_pair
BT_Cry52Ca1	NOV_Cry52Ca1_62.9_AZJ24464.1	BT_Cry52Aa1;BT_Cry52Ba1	major	domain2	447	1214	1	592	631	1237	1267	1663	4.86848650518389e-18	100;100;100;100	100;100;100;100	33.33;25.0;50.0;50.0	100	100	100	100	100	100	100	100	80.23585226197784	88.3076923076923	85.589519650655	66.8103448275862	67.98830869994073	69.753979739508	82.2556390977444	51.9553072625698	69.75 (BT_Cry52Ca1|NOV_Cry52Ca1_62.9_AZJ24464.1)	82.26 (BT_Cry52Ca1|NOV_Cry52Ca1_62.9_AZJ24464.1)	51.96 (BT_Cry52Ca1|NOV_Cry52Ca1_62.9_AZJ24464.1)	63.5470964078432	64.5701709734407	61.91465192770675	64.15646632238216	64.84 (BT_Cry52Ba1|BT_Cry52Ca1)	62.14 (BT_Cry52Ba1|BT_Cry52Ca1)	65.47 (BT_Cry52Ba1|BT_Cry52Ca1)	63.07154901083667	75.99303506797655	62.233408793041846	50.988203171491605	77.5 (BT_Cry52Ba1|NOV_Cry52Ca1_62.9_AZJ24464.1)	62.78 (BT_Cry52Ba1|NOV_Cry52Ca1_62.9_AZJ24464.1)	51.7 (BT_Cry52Aa1|NOV_Cry52Ca1_62.9_AZJ24464.1)
BT_Cry40Ba1	BT_Cry24Da1	NOV_Cry40Da1_66.9_PEU78339.1	minor	domain3	1324	1702	1	646	670	1270	1306	1702	8.43911219478985e-07	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	52.50556966888343	52.6881720430108	50.5428226779252	54.2857142857143	52.69 (BT_Cry24Da1|BT_Cry40Ba1)	50.54 (BT_Cry24Da1|BT_Cry40Ba1)	54.29 (BT_Cry24Da1|BT_Cry40Ba1)	61.352100938675	64.3782383419689	66.7597765363129	52.9182879377432	64.38 (BT_Cry40Ba1|NOV_Cry40Da1_66.9_PEU78339.1)	66.76 (BT_Cry40Ba1|NOV_Cry40Da1_66.9_PEU78339.1)	52.92 (BT_Cry40Ba1|NOV_Cry40Da1_66.9_PEU78339.1)	53.87337104065183	52.3636363636364	50.363196125908	58.8932806324111	52.36 (BT_Cry24Da1|NOV_Cry40Da1_66.9_PEU78339.1)	50.36 (BT_Cry24Da1|NOV_Cry40Da1_66.9_PEU78339.1)	58.89 (BT_Cry24Da1|NOV_Cry40Da1_66.9_PEU78339.1)
NOV_Cry69Ab1_58.0_PEU83535.1	BT_Cry69Aa1;BT_Cry69Ab1	NOV_Cry69Aa2_62.7_WP_103591151.1	no	domain3	1231	1690	1	589	613	1237	1270	1690	9.07191544108343e-10	100;100;100;100	33.33;33.33;50.0;33.33	100;100;100;100	100	100	100	100	80.8178490622079	86.3354037267081	77.6371308016878	78.4810126582278	100	100	100	100	58.82085924450485	62.632070132566696	52.1818213874327	61.64868621351515	63.41 (BT_Cry69Aa1|NOV_Cry69Ab1_58.0_PEU83535.1)	52.18 (BT_Cry69Ab1|NOV_Cry69Ab1_58.0_PEU83535.1)	62.07 (BT_Cry69Ab1|NOV_Cry69Ab1_58.0_PEU83535.1)	63.33434754555547	73.3137829912023	62.8571428571429	53.8321167883212	73.31 (NOV_Cry69Aa2_62.7_WP_103591151.1|NOV_Cry69Ab1_58.0_PEU83535.1)	62.86 (NOV_Cry69Aa2_62.7_WP_103591151.1|NOV_Cry69Ab1_58.0_PEU83535.1)	53.83 (NOV_Cry69Aa2_62.7_WP_103591151.1|NOV_Cry69Ab1_58.0_PEU83535.1)	55.8417198536065	60.3761636717904	52.909535955241054	54.239459933788055	60.48 (BT_Cry69Aa1|NOV_Cry69Aa2_62.7_WP_103591151.1)	53.28 (BT_Cry69Aa1|NOV_Cry69Aa2_62.7_WP_103591151.1)	54.93 (BT_Cry69Ab1|NOV_Cry69Aa2_62.7_WP_103591151.1)
BT_Cry54Ba1	NOV_Cry52Ca1_62.9_AZJ24464.1;BT_Cry52Aa1	NOV_Cry54Aa1_88.1_AFU17344.1	minor	domain2	753	1198	1	682	706	1294	1321	1747	5.96859351070111e-07	100;100;100;100	33.33;33.33;50.0;33.33	100;100;100;100	100	100	100	100	62.625406938075436	74.4897959183674	61.6883116883117	51.6981132075472	100	100	100	100	51.43854425995415	51.5088981446422	51.03394960809405	51.7727850271262	51.58 (BT_Cry52Aa1|BT_Cry54Ba1)	51.33 (BT_Cry54Ba1|NOV_Cry52Ca1_62.9_AZJ24464.1)	52.71 (BT_Cry54Ba1|NOV_Cry52Ca1_62.9_AZJ24464.1)	59.46812365055057	71.267252195734	52.7415143603133	54.3956043956044	71.27 (BT_Cry54Ba1|NOV_Cry54Aa1_88.1_AFU17344.1)	52.74 (BT_Cry54Ba1|NOV_Cry54Aa1_88.1_AFU17344.1)	54.4 (BT_Cry54Ba1|NOV_Cry54Aa1_88.1_AFU17344.1)	51.55945554655458	50.6993006993007	53.160233645766596	50.81883229459645	51.4 (BT_Cry52Aa1|NOV_Cry54Aa1_88.1_AFU17344.1)	53.89 (NOV_Cry52Ca1_62.9_AZJ24464.1|NOV_Cry54Aa1_88.1_AFU17344.1)	51.36 (NOV_Cry52Ca1_62.9_AZJ24464.1|NOV_Cry54Aa1_88.1_AFU17344.1)
BT_Cry32Qa1	BT_Cry32Ja1	BT_Cry32Oa1	no	domain1_partial	106	511	1	664	688	1324	1354	1759	4.10260253427455e-10	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	57.0914396189411	62.9536921151439	55.0239234449761	53.2967032967033	62.95 (BT_Cry32Ja1|BT_Cry32Qa1)	55.02 (BT_Cry32Ja1|BT_Cry32Qa1)	53.3 (BT_Cry32Ja1|BT_Cry32Qa1)	55.674138807665265	60.3448275862069	54.8387096774194	51.8388791593695	60.34 (BT_Cry32Oa1|BT_Cry32Qa1)	54.84 (BT_Cry32Oa1|BT_Cry32Qa1)	51.84 (BT_Cry32Oa1|BT_Cry32Qa1)	53.24068788054967	56.8098159509203	51.8987341772152	51.0135135135135	56.81 (BT_Cry32Ja1|BT_Cry32Oa1)	51.9 (BT_Cry32Ja1|BT_Cry32Oa1)	51.01 (BT_Cry32Ja1|BT_Cry32Oa1)
NOV_Cry7Ea2_99.9_AFI42038.1	NOV_Cry8Ca1_41.2_AST51780.1;NOV_Cry8Ca1_42.6_ABY46520.1	NOV_Cry7Ca1_99.7_ABR67863.2	no	domain3	1285	1660	1	610	634	1273	1294	1720	2.02293818574207e-11	100;100;100;100	25.0;25.0;25.0;20.0	100;100;100;100	100	100	100	100	72.12877084069066	81.7910447761194	70.958904109589	63.6363636363636	100	100	100	100	54.34548408194077	59.6330275229358	50.897159921432504	52.506264801454	60.03 (NOV_Cry7Ea2_99.9_AFI42038.1|NOV_Cry8Ca1_41.2_AST51780.1)	51.08 (NOV_Cry7Ea2_99.9_AFI42038.1|NOV_Cry8Ca1_42.6_ABY46520.1)	52.8 (NOV_Cry7Ea2_99.9_AFI42038.1|NOV_Cry8Ca1_41.2_AST51780.1)	69.25553403157873	78.8546255506608	75.8620689655172	53.0499075785582	78.85 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry7Ea2_99.9_AFI42038.1)	75.86 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry7Ea2_99.9_AFI42038.1)	53.05 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry7Ea2_99.9_AFI42038.1)	53.51251157603295	58.2861017567444	50.5387241914855	51.71270877986895	58.62 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry8Ca1_42.6_ABY46520.1)	50.72 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry8Ca1_42.6_ABY46520.1)	52.01 (NOV_Cry7Ca1_99.7_ABR67863.2|NOV_Cry8Ca1_41.2_AST51780.1)
BT_Cry65Aa2	NOV_Cry65Aa2_55.6_PDY37670.1	NOV_Cry32Ua1_65.2_AQM56939.1	major	domain3	1506	1905	1	814	844	1468	1501	1909	2.10948521840274e-16	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	65.08560447239694	50.0	51.3888888888889	93.8679245283019	50.0 (BT_Cry65Aa2|NOV_Cry65Aa2_55.6_PDY37670.1)	51.39 (BT_Cry65Aa2|NOV_Cry65Aa2_55.6_PDY37670.1)	93.87 (BT_Cry65Aa2|NOV_Cry65Aa2_55.6_PDY37670.1)	49.406675870187065	50.0	48.7776484284051	49.4423791821561	50.0 (BT_Cry65Aa2|NOV_Cry32Ua1_65.2_AQM56939.1)	48.78 (BT_Cry65Aa2|NOV_Cry32Ua1_65.2_AQM56939.1)	49.44 (BT_Cry65Aa2|NOV_Cry32Ua1_65.2_AQM56939.1)	50.22522522522523	50.0	50.6756756756757	50.0	50.0 (NOV_Cry32Ua1_65.2_AQM56939.1|NOV_Cry65Aa2_55.6_PDY37670.1)	50.68 (NOV_Cry32Ua1_65.2_AQM56939.1|NOV_Cry65Aa2_55.6_PDY37670.1)	50.0 (NOV_Cry32Ua1_65.2_AQM56939.1|NOV_Cry65Aa2_55.6_PDY37670.1)
BT_Cry9Da1	BT_Cry8Ac1;NOV_Cry8Ab1_80.0_AMR06151.1;NOV_Cry8Ab1_80.3_AFP44678.1	BT_Cry9Db1	minor	domain2_partial	817	1198	1	613	637	1297	1321	1735	3.17292618022046e-08	100;100;100;100	33.33;33.33;20.0;50.0	100;100;100;100	100	100	100	100	76.1487112433615	87.16338034229406	89.39357018732183	51.889183200468636	100	100	100	100	52.91494430193601	55.37101337107297	51.72031650708327	51.6535030276518	55.57 (BT_Cry9Da1|NOV_Cry8Ab1_80.3_AFP44678.1)	51.89 (BT_Cry9Da1|NOV_Cry8Ab1_80.0_AMR06151.1)	53.9 (BT_Cry9Da1|NOV_Cry8Ab1_80.0_AMR06151.1)	76.54951611926404	92.4528301886793	55.0996483001172	82.0960698689956	92.45 (BT_Cry9Da1|BT_Cry9Db1)	55.1 (BT_Cry9Da1|BT_Cry9Db1)	82.1 (BT_Cry9Da1|BT_Cry9Db1)	53.73055797848394	55.50499986515227	54.606825190210834	51.0798488800887	56.17 (BT_Cry9Db1|NOV_Cry8Ab1_80.3_AFP44678.1)	55.09 (BT_Cry8Ac1|BT_Cry9Db1)	52.19 (BT_Cry9Db1|NOV_Cry8Ab1_80.0_AMR06151.1)
BT_Cry8Fa2;BT_Cry8Qa1	NOV_Cry8Ba1_88.6_AEP25412.1;BT_Cry8Ba1;BT_Cry8Bc1	NOV_Cry8Db1_51.1_PNK22955.1	minor	domain1_partial	144	517	1	589	613	1276	1306	1720	1.75482008048421e-08	100.0;100.0;100.0;0.61	100.0;100.0;100.0;0.61	100;100;100;100	66.91350163286154	78.5388127853881	67.2566371681416	54.9450549450549	74.56007135959966	91.84442303819384	73.02828808499443	58.80750295561074	100	100	100	100	54.71522634033789	59.106391508253964	51.74738329251135	53.29190422024837	59.44 (BT_Cry8Qa1|NOV_Cry8Ba1_88.6_AEP25412.1)	52.27 (BT_Cry8Bc1|BT_Cry8Fa2)	61.45 (BT_Cry8Bc1|BT_Cry8Qa1)	55.132613623023445	57.95013710855685	56.9217905839979	50.5259131765156	58.68 (BT_Cry8Fa2|NOV_Cry8Db1_51.1_PNK22955.1)	58.7 (BT_Cry8Fa2|NOV_Cry8Db1_51.1_PNK22955.1)	50.79 (BT_Cry8Fa2|NOV_Cry8Db1_51.1_PNK22955.1)	54.71156295870534	62.4223735579298	52.65815550699687	49.054159811189365	63.75 (BT_Cry8Bc1|NOV_Cry8Db1_51.1_PNK22955.1)	53.02 (NOV_Cry8Ba1_88.6_AEP25412.1|NOV_Cry8Db1_51.1_PNK22955.1)	49.74 (BT_Cry8Bc1|NOV_Cry8Db1_51.1_PNK22955.1)
BT_Cry2Ab12;BT_Cry2Ab15	BT_Cry2Ad5	NOV_Cry2Ah2_92.7_AX098631.1;BT_Cry2Ak1	no	domain1	1	467	1	580	595	1210	1249	1672	1.08415262737794e-06	66.67;66.67;66.67;12.5	100;100;100;100	66.67;66.67;66.67;12.5	96.22373770078967	99.6551724137931	92.4882629107981	96.5277777777778	100	100	100	100	89.74697063777417	93.322203672788	87.5	88.4187082405345	88.34323123417369	96.43780035106904	77.89511331978015	90.69678003167185	96.6 (BT_Cry2Ab15|BT_Cry2Ad5)	79.82 (BT_Cry2Ab15|BT_Cry2Ad5)	91.46 (BT_Cry2Ab15|BT_Cry2Ad5)	85.197030651261	86.69924559234445	83.62304472116566	85.2688016402729	87.08 (BT_Cry2Ab15|NOV_Cry2Ah2_92.7_AX098631.1)	87.04 (BT_Cry2Ab15|NOV_Cry2Ah2_92.7_AX098631.1)	88.25 (BT_Cry2Ab15|NOV_Cry2Ah2_92.7_AX098631.1)	84.079291130987	86.4739134944508	78.52583548207696	87.23812441643325	86.77 (BT_Cry2Ad5|NOV_Cry2Ah2_92.7_AX098631.1)	79.39 (BT_Cry2Ad5|NOV_Cry2Ah2_92.7_AX098631.1)	89.51 (BT_Cry2Ad5|NOV_Cry2Ah2_92.7_AX098631.1)
BT_Cry9Bb1	BT_Cry8Ad1	BT_Cry9Ba1	minor	domain3	1327	1715	1	601	625	1276	1306	1723	4.87017410341374e-09	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	53.7073003445662	55.440414507772	52.6315789473684	53.0499075785582	55.44 (BT_Cry8Ad1|BT_Cry9Bb1)	52.63 (BT_Cry8Ad1|BT_Cry9Bb1)	53.05 (BT_Cry8Ad1|BT_Cry9Bb1)	70.1860502422754	77.6141384388807	76.4468371467026	56.4971751412429	77.61 (BT_Cry9Ba1|BT_Cry9Bb1)	76.45 (BT_Cry9Ba1|BT_Cry9Bb1)	56.5 (BT_Cry9Ba1|BT_Cry9Bb1)	54.688969080080334	55.6129032258065	51.9075144508671	56.5464895635674	55.61 (BT_Cry8Ad1|BT_Cry9Ba1)	51.91 (BT_Cry8Ad1|BT_Cry9Ba1)	56.55 (BT_Cry8Ad1|BT_Cry9Ba1)
NOV_Cry8Db1_51.1_PNK22955.1	NOV_Cry8Ja1_60.3_PEE68563.1	NOV_Cry7Ba1_84.3_AFI42043.1;BT_Cry7Bb1	no	domain1	156	605	1	592	616	1267	1285	1726	8.85967448370899e-10	100;100;100;100	100;100;100;100	50.0;50.0;50.0;50.0	100	100	100	100	100	100	100	100	72.9522931019988	69.7312588401697	74.0740740740741	75.0515463917526	56.16384868282693	62.6702997275204	53.9759036144578	51.8453427065026	62.67 (NOV_Cry8Db1_51.1_PNK22955.1|NOV_Cry8Ja1_60.3_PEE68563.1)	53.98 (NOV_Cry8Db1_51.1_PNK22955.1|NOV_Cry8Ja1_60.3_PEE68563.1)	51.85 (NOV_Cry8Db1_51.1_PNK22955.1|NOV_Cry8Ja1_60.3_PEE68563.1)	51.91821834310373	52.49757357956035	51.147165679589904	52.10991577016095	52.7 (NOV_Cry7Ba1_84.3_AFI42043.1|NOV_Cry8Db1_51.1_PNK22955.1)	51.59 (NOV_Cry7Ba1_84.3_AFI42043.1|NOV_Cry8Db1_51.1_PNK22955.1)	52.38 (NOV_Cry7Ba1_84.3_AFI42043.1|NOV_Cry8Db1_51.1_PNK22955.1)	51.79665839389702	54.03943107759155	51.3505441040995	50.0	54.84 (NOV_Cry7Ba1_84.3_AFI42043.1|NOV_Cry8Ja1_60.3_PEE68563.1)	51.8 (NOV_Cry7Ba1_84.3_AFI42043.1|NOV_Cry8Ja1_60.3_PEE68563.1)	50.27 (BT_Cry7Bb1|NOV_Cry8Ja1_60.3_PEE68563.1)
BT_Cry14Ab1	NOV_Cry14Ab1_85.6_AXE15628.1	BT_Cry14Aa1	no	domain1	1	764	1	673	703	1312	1354	1780	1.21765095196989e-14	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	85.16595232907234	92.5501432664757	71.4870395634379	91.4606741573034	92.55 (BT_Cry14Ab1|NOV_Cry14Ab1_85.6_AXE15628.1)	71.49 (BT_Cry14Ab1|NOV_Cry14Ab1_85.6_AXE15628.1)	91.46 (BT_Cry14Ab1|NOV_Cry14Ab1_85.6_AXE15628.1)	84.276908542737	79.6791443850267	84.5801526717557	88.5714285714286	79.68 (BT_Cry14Aa1|BT_Cry14Ab1)	84.58 (BT_Cry14Aa1|BT_Cry14Ab1)	88.57 (BT_Cry14Aa1|BT_Cry14Ab1)	80.67100196292547	80.8882907133244	72.1379310344828	88.9867841409692	80.89 (BT_Cry14Aa1|NOV_Cry14Ab1_85.6_AXE15628.1)	72.14 (BT_Cry14Aa1|NOV_Cry14Ab1_85.6_AXE15628.1)	88.99 (BT_Cry14Aa1|NOV_Cry14Ab1_85.6_AXE15628.1)
