Cry	id	dom_id	type_id	Cry_len	len	dom_len	type_len
NOV_Cry1Aa12_99.5_AFX69046.1	48.0674099619543	domain2	all	NOV_Cry1Aa12_99.5_AFX69046.1	591	domain2	all
NOV_Cry1Aa12_99.7_AEB21634.1	51.4654987582352	domain2	all	NOV_Cry1Aa12_99.7_AEB21634.1	591	domain2	all
NOV_Cry1Aa12_99.8_AGC03212.1	51.4654987582352	domain2	all	NOV_Cry1Aa12_99.8_AGC03212.1	591	domain2	all
NOV_Cry1Aa12_99.9_OUA40850.1	51.4654987582352	domain2	all	NOV_Cry1Aa12_99.9_OUA40850.1	591	domain2	all
NOV_Cry1Ab12_91.4_AAK14338.1	52.705741053422	domain2	all	NOV_Cry1Ab12_91.4_AAK14338.1	597	domain2	all
NOV_Cry1Ab12_98.5_AGI21848.1	53.63317289196	domain2	all	NOV_Cry1Ab12_98.5_AGI21848.1	597	domain2	all
NOV_Cry1Ab12_98.7_AAK14336.1	53.5742340277589	domain2	all	NOV_Cry1Ab12_98.7_AAK14336.1	597	domain2	all
NOV_Cry1Ab12_99.3_ACU65107.1	53.9593539692696	domain2	all	NOV_Cry1Ab12_99.3_ACU65107.1	606	domain2	all
NOV_Cry1Ab12_99.5_ACB05714.1	53.5626268216264	domain2	all	NOV_Cry1Ab12_99.5_ACB05714.1	597	domain2	all
NOV_Cry1Ab12_99.5_ACU65108.1	53.3595598460876	domain2	all	NOV_Cry1Ab12_99.5_ACU65108.1	597	domain2	all
NOV_Cry1Ab12_99.7_ALJ10947.1	53.63317289196	domain2	all	NOV_Cry1Ab12_99.7_ALJ10947.1	597	domain2	all
NOV_Cry1Ab12_99.9_AEV45790.1	53.63317289196	domain2	all	NOV_Cry1Ab12_99.9_AEV45790.1	597	domain2	all
NOV_Cry1Ab12_99.9_OTZ08639.1	53.63317289196	domain2	all	NOV_Cry1Ab12_99.9_OTZ08639.1	597	domain2	all
NOV_Cry1Ab18_92.4_AX383797.1	53.847790313812	domain2	all	NOV_Cry1Ab18_92.4_AX383797.1	606	domain2	all
NOV_Cry1Ab32_92.7_AAK14337.1	52.5109145422996	domain2	all	NOV_Cry1Ab32_92.7_AAK14337.1	597	domain2	all
NOV_Cry1Ac10_99.0_AKJ79185.1	53.979288297671	domain2	all	NOV_Cry1Ac10_99.0_AKJ79185.1	606	domain2	all
NOV_Cry1Ac10_99.0_CAA70925.1	49.4588855982743	domain2	all	NOV_Cry1Ac10_99.0_CAA70925.1	606	domain2	all
NOV_Cry1Ac10_99.2_ACV81774.1	53.8544102635797	domain2	all	NOV_Cry1Ac10_99.2_ACV81774.1	606	domain2	all
NOV_Cry1Ac10_99.3_ABY83188.1	53.7991666197214	domain2	all	NOV_Cry1Ac10_99.3_ABY83188.1	606	domain2	all
NOV_Cry1Ac10_99.8_ADB44078.1	53.822592004308	domain2	all	NOV_Cry1Ac10_99.8_ADB44078.1	606	domain2	all
NOV_Cry1Ac10_99.9_AXP29732.1	53.8876282397112	domain2	all	NOV_Cry1Ac10_99.9_AXP29732.1	606	domain2	all
NOV_Cry1Ac11_99.8_ACB05715.1	53.8202560346449	domain2	all	NOV_Cry1Ac11_99.8_ACB05715.1	606	domain2	all
NOV_Cry1Ac13_96.1_AXE42966.1	53.5993488100682	domain2	all	NOV_Cry1Ac13_96.1_AXE42966.1	603	domain2	all
NOV_Cry1Ac13_97.5_AXE42971.1	53.4832180184276	domain2	all	NOV_Cry1Ac13_97.5_AXE42971.1	603	domain2	all
NOV_Cry1Ac2_99.8_OTZ14059.1	53.8129108842525	domain2	all	NOV_Cry1Ac2_99.8_OTZ14059.1	603	domain2	all
NOV_Cry1Ac23_90.7_CAQ03747.1	49.2805755395684	domain2	all	NOV_Cry1Ac23_90.7_CAQ03747.1	609	domain2	all
NOV_Cry1Ac5_99.7_ADD12104.1	53.7727094158277	domain2	all	NOV_Cry1Ac5_99.7_ADD12104.1	603	domain2	all
NOV_Cry1Ad2_87.7_AIW52617.1	51.2550047116701	domain2	all	NOV_Cry1Ad2_87.7_AIW52617.1	591	domain2	all
NOV_Cry1Ae1_99.9_AND11141.1	53.1153206378103	domain2	all	NOV_Cry1Ae1_99.9_AND11141.1	597	domain2	all
NOV_Cry1Ae1_99.9_WP_063676659.1	53.1153206378103	domain2	all	NOV_Cry1Ae1_99.9_WP_063676659.1	597	domain2	all
NOV_Cry1Ba1_98.9_ABQ23438.1	51.2000885043494	domain2	all	NOV_Cry1Ba1_98.9_ABQ23438.1	633	domain2	all
NOV_Cry1Ba2_99.9_OTY85625.1	51.2579821868486	domain2	all	NOV_Cry1Ba2_99.9_OTY85625.1	633	domain2	all
NOV_Cry1Be1_99.4_AOV85568.1	51.7870740171522	domain2	all	NOV_Cry1Be1_99.4_AOV85568.1	630	domain2	all
NOV_Cry1Ca1_99.9_BAM67040.1	50.2565587651802	domain2	all	NOV_Cry1Ca1_99.9_BAM67040.1	588	domain2	all
NOV_Cry1Ca2_99.9_CAA00882.1	50.1701688103763	domain2	all	NOV_Cry1Ca2_99.9_CAA00882.1	588	domain2	all
NOV_Cry1Ca4_99.9_QBO56621.1	50.2714598797095	domain2	all	NOV_Cry1Ca4_99.9_QBO56621.1	588	domain2	all
NOV_Cry1Da1_83.2_AIW52615.1	49.0192091799517	domain2	all	NOV_Cry1Da1_83.2_AIW52615.1	573	domain2	all
NOV_Cry1Da1_84.8_ABK35074.1	49.4867112696762	domain2	all	NOV_Cry1Da1_84.8_ABK35074.1	576	domain2	all
NOV_Cry1Da1_99.6_ALP83513.1	49.6119711052683	domain2	all	NOV_Cry1Da1_99.6_ALP83513.1	576	domain2	all
NOV_Cry1Da1_99.8_ACV81776.1	49.6834790069447	domain2	all	NOV_Cry1Da1_99.8_ACV81776.1	576	domain2	all
NOV_Cry1Da3_99.9_OTZ53868.1	49.6159945885047	domain2	all	NOV_Cry1Da3_99.9_OTZ53868.1	576	domain2	all
NOV_Cry1Ea10_93.2_AAX86871.1	50.2644077345936	domain2	all	NOV_Cry1Ea10_93.2_AAX86871.1	588	domain2	all
NOV_Cry1Ea11_97.9_AGZ85202.1	50.2644077345936	domain2	all	NOV_Cry1Ea11_97.9_AGZ85202.1	588	domain2	all
NOV_Cry1Fb3_99.9_WP_102981975.1	49.6235271451296	domain2	all	NOV_Cry1Fb3_99.9_WP_102981975.1	591	domain2	all
NOV_Cry1Ga1_77.9_AX098669.1	49.3805285742474	domain2	all	NOV_Cry1Ga1_77.9_AX098669.1	594	domain2	all
NOV_Cry1Gb2_99.9_OTY56195.1	50.3668253303026	domain2	all	NOV_Cry1Gb2_99.9_OTY56195.1	588	domain2	all
NOV_Cry1Ha1_85.7_AIW52616.1	49.7268926286512	domain2	all	NOV_Cry1Ha1_85.7_AIW52616.1	621	domain2	all
NOV_Cry1Ia11_96.7_AXE42967.1	52.8439081225206	domain2	all	NOV_Cry1Ia11_96.7_AXE42967.1	630	domain2	all
NOV_Cry1Ia14_99.2_AQY42680.1	53.2679352559534	domain2	all	NOV_Cry1Ia14_99.2_AQY42680.1	630	domain2	all
NOV_Cry1Ia14_99.2_WP_079246652.1	53.2679352559534	domain2	all	NOV_Cry1Ia14_99.2_WP_079246652.1	630	domain2	all
NOV_Cry1Ia14_99.6_WP_053514599.1	53.2679352559534	domain2	all	NOV_Cry1Ia14_99.6_WP_053514599.1	630	domain2	all
NOV_Cry1Ia24_22.2_CAP40039.1	48.2052002612306	domain2	all	NOV_Cry1Ia24_22.2_CAP40039.1	603	domain2	all
NOV_Cry1Ia28_99.7_AIQ81197.1	53.3216484412605	domain2	all	NOV_Cry1Ia28_99.7_AIQ81197.1	630	domain2	all
NOV_Cry1Ia9_99.7_AEV45788.1	53.3216484412605	domain2	all	NOV_Cry1Ia9_99.7_AEV45788.1	630	domain2	all
NOV_Cry1Ia9_99.7_AHL84185.1	53.3216484412605	domain2	all	NOV_Cry1Ia9_99.7_AHL84185.1	630	domain2	all
NOV_Cry1Ib10_97.2_AHX73744.1	52.5973882138977	domain2	all	NOV_Cry1Ib10_97.2_AHX73744.1	630	domain2	all
NOV_Cry1Ib7_99.3_AFC76323.1	52.4490418383172	domain2	all	NOV_Cry1Ib7_99.3_AFC76323.1	630	domain2	all
NOV_Cry1Ib7_99.9_WP_033700083.1	52.4637286306596	domain2	all	NOV_Cry1Ib7_99.9_WP_033700083.1	630	domain2	all
NOV_Cry1Ie2_23.3_ATF15267.1	47.6628968438513	domain2	all	NOV_Cry1Ie2_23.3_ATF15267.1	540	domain2	all
NOV_Cry1Ie5_79.3_PQQ47595.1	51.6411264929314	domain2	all	NOV_Cry1Ie5_79.3_PQQ47595.1	630	domain2	all
NOV_Cry1Jc1_99.1_AAS93799.1	50.1495708485898	domain2	all	NOV_Cry1Jc1_99.1_AAS93799.1	567	domain2	all
NOV_Cry1Ka2_99.8_OTZ32741.1	50.4752755948862	domain2	all	NOV_Cry1Ka2_99.8_OTZ32741.1	618	domain2	all
NOV_Cry20Ba2_80.0_AGV55017.1	49.1644527552276	domain2	all	NOV_Cry20Ba2_80.0_AGV55017.1	591	domain2	all
NOV_Cry21Aa2_44.6_AZR80772.1	49.1623956662361	domain2	all	NOV_Cry21Aa2_44.6_AZR80772.1	588	domain2	all
NOV_Cry21Aa2_95.4_WP_103655243.1	48.4276898637379	domain2	all	NOV_Cry21Aa2_95.4_WP_103655243.1	642	domain2	all
NOV_Cry21Aa2_99.7_AXE15629.1	48.5056456641066	domain2	all	NOV_Cry21Aa2_99.7_AXE15629.1	642	domain2	all
NOV_Cry21Ba1_28.9_PEZ39117.1	47.5315100894849	domain2	all	NOV_Cry21Ba1_28.9_PEZ39117.1	504	domain2	all
NOV_Cry21Ca1_38.9_AEH76823.1	48.1039331356501	domain2	all	NOV_Cry21Ca1_38.9_AEH76823.1	615	domain2	all
NOV_Cry21Ca2_37.1_AOM14729.1	47.9494259241859	domain2	all	NOV_Cry21Ca2_37.1_AOM14729.1	696	domain2	all
NOV_Cry21Ca2_64.6_AZR80780.1	48.3910283134263	domain2	all	NOV_Cry21Ca2_64.6_AZR80780.1	660	domain2	all
NOV_Cry21Ca2_65.9_AZR80774.1	48.4055130545305	domain2	all	NOV_Cry21Ca2_65.9_AZR80774.1	660	domain2	all
NOV_Cry21Fa1_31.0_OTW70091.1	49.1142572735184	domain2	all	NOV_Cry21Fa1_31.0_OTW70091.1	618	domain2	all
NOV_Cry21Fa1_47.3_OTY57628.1	48.3539626691751	domain2	all	NOV_Cry21Fa1_47.3_OTY57628.1	636	domain2	all
NOV_Cry24Aa1_60.8_BAD32657.1	49.2517325195762	domain2	all	NOV_Cry24Aa1_60.8_BAD32657.1	645	domain2	all
NOV_Cry24Aa1_98.3_WP_086403584.1	49.03798356028	domain2	all	NOV_Cry24Aa1_98.3_WP_086403584.1	657	domain2	all
NOV_Cry25Aa1_97.8_OUB78400.1	48.3677305619547	domain2	all	NOV_Cry25Aa1_97.8_OUB78400.1	630	domain2	all
NOV_Cry27Aa1_80.8_AGV55018.1	48.7182305192735	domain2	all	NOV_Cry27Aa1_80.8_AGV55018.1	600	domain2	all
NOV_Cry28Aa2_99.6_ABB51653.1	49.3219331019668	domain2	all	NOV_Cry28Aa2_99.6_ABB51653.1	597	domain2	all
NOV_Cry29Aa1_96.4_OUC03129.1	49.1372786993037	domain2	all	NOV_Cry29Aa1_96.4_OUC03129.1	561	domain2	all
NOV_Cry2Aa1_97.8_ALV82138.1	50.8978677482468	domain2	all	NOV_Cry2Aa1_97.8_ALV82138.1	615	domain2	all
NOV_Cry2Aa1_99.2_AJA30268.1	50.8936574495326	domain2	all	NOV_Cry2Aa1_99.2_AJA30268.1	615	domain2	all
NOV_Cry2Aa1_99.4_AIE37446.1	50.8978677482468	domain2	all	NOV_Cry2Aa1_99.4_AIE37446.1	615	domain2	all
NOV_Cry2Aa1_99.8_AYN72234.1	50.8978677482468	domain2	all	NOV_Cry2Aa1_99.8_AYN72234.1	615	domain2	all
NOV_Cry2Aa1_99.8_CAD32378.1	50.8978677482468	domain2	all	NOV_Cry2Aa1_99.8_CAD32378.1	615	domain2	all
NOV_Cry2Aa3_99.7_AAQ52384.1	50.7761888522997	domain2	all	NOV_Cry2Aa3_99.7_AAQ52384.1	621	domain2	all
NOV_Cry2Ab15_99.6_ACZ64281.1	51.5039967209772	domain2	all	NOV_Cry2Ab15_99.6_ACZ64281.1	615	domain2	all
NOV_Cry2Ab16_96.7_AIW52614.1	51.4378979665914	domain2	all	NOV_Cry2Ab16_96.7_AIW52614.1	615	domain2	all
NOV_Cry2Ab16_98.9_AKO73582.1	51.565568423181	domain2	all	NOV_Cry2Ab16_98.9_AKO73582.1	615	domain2	all
NOV_Cry2Ab16_99.8_AIE37434.1	51.5945557840924	domain2	all	NOV_Cry2Ab16_99.8_AIE37434.1	615	domain2	all
NOV_Cry2Ab18_96.6_AXE42969.1	51.5328802326863	domain2	all	NOV_Cry2Ab18_96.6_AXE42969.1	615	domain2	all
NOV_Cry2Ab18_96.8_AXE42968.1	51.515812139822	domain2	all	NOV_Cry2Ab18_96.8_AXE42968.1	615	domain2	all
NOV_Cry2Ab18_98.2_AXE42970.1	51.4200656391906	domain2	all	NOV_Cry2Ab18_98.2_AXE42970.1	615	domain2	all
NOV_Cry2Ab4_93.2_AIT70915.1	51.115863824949	domain2	all	NOV_Cry2Ab4_93.2_AIT70915.1	615	domain2	all
NOV_Cry2Ab4_98.1_WP_087976771.1	51.5238088814024	domain2	all	NOV_Cry2Ab4_98.1_WP_087976771.1	615	domain2	all
NOV_Cry2Ab4_98.3_WP_087988123.1	51.5238088814024	domain2	all	NOV_Cry2Ab4_98.3_WP_087988123.1	615	domain2	all
NOV_Cry2Ab4_99.7_AUN50233.1	51.486307993281	domain2	all	NOV_Cry2Ab4_99.7_AUN50233.1	615	domain2	all
NOV_Cry2Ab4_99.8_ABM21766.1	51.5238088814024	domain2	all	NOV_Cry2Ab4_99.8_ABM21766.1	615	domain2	all
NOV_Cry2Ac6_99.4_AUN50234.1	50.2158869634417	domain2	all	NOV_Cry2Ac6_99.4_AUN50234.1	588	domain2	all
NOV_Cry2Ac6_99.7_ACA52278.1	50.2448318579229	domain2	all	NOV_Cry2Ac6_99.7_ACA52278.1	588	domain2	all
NOV_Cry2Ac6_99.8_AAQ52385.1	50.2448318579229	domain2	all	NOV_Cry2Ac6_99.8_AAQ52385.1	588	domain2	all
NOV_Cry2Ad1_99.1_AYW33782.1	50.5144458860773	domain2	all	NOV_Cry2Ad1_99.1_AYW33782.1	615	domain2	all
NOV_Cry2Ad1_99.7_WP_103595482.1	50.6313922729278	domain2	all	NOV_Cry2Ad1_99.7_WP_103595482.1	615	domain2	all
NOV_Cry2Ad1_99.8_ABB55273.1	50.6313922729278	domain2	all	NOV_Cry2Ad1_99.8_ABB55273.1	615	domain2	all
NOV_Cry2Ah2_92.7_AX098631.1	51.2457027600158	domain2	all	NOV_Cry2Ah2_92.7_AX098631.1	612	domain2	all
NOV_Cry2Ah3_98.9_ABU37567.1	51.1538319686587	domain2	all	NOV_Cry2Ah3_98.9_ABU37567.1	612	domain2	all
NOV_Cry2Ah4_96.0_ACQ99192.1	51.2929786032346	domain2	all	NOV_Cry2Ah4_96.0_ACQ99192.1	612	domain2	all
NOV_Cry2Ak1_76.8_AX513524.1	49.4915805008322	domain2	all	NOV_Cry2Ak1_76.8_AX513524.1	597	domain2	all
NOV_Cry2Ba1_29.9_AEX63666.1	48.0323261800895	domain2	all	NOV_Cry2Ba1_29.9_AEX63666.1	654	domain2	all
NOV_Cry30Ca1_66.6_BAD00052.1	50.0855076702133	domain2	all	NOV_Cry30Ca1_66.6_BAD00052.1	618	domain2	all
NOV_Cry30Ea4_99.6_ACR15121.1	49.2842742007473	domain2	all	NOV_Cry30Ea4_99.6_ACR15121.1	624	domain2	all
NOV_Cry30Fa1_98.8_AFU17333.1	49.8506070991832	domain2	all	NOV_Cry30Fa1_98.8_AFU17333.1	612	domain2	all
NOV_Cry30Ga2_64.5_ARJ25665.1	49.7668149499628	domain2	all	NOV_Cry30Ga2_64.5_ARJ25665.1	618	domain2	all
NOV_Cry31Aa1_99.3_ALD83784.1	48.8322782803486	domain2	all	NOV_Cry31Aa1_99.3_ALD83784.1	585	domain2	all
NOV_Cry32Ea2_41.9_AQM56938.1	48.2163756285126	domain2	all	NOV_Cry32Ea2_41.9_AQM56938.1	699	domain2	all
NOV_Cry32Ea2_45.2_WP_087949412.1	48.7956486622371	domain2	all	NOV_Cry32Ea2_45.2_WP_087949412.1	651	domain2	all
NOV_Cry32Hb1_41.4_AQX37181.1	47.926151950606	domain2	all	NOV_Cry32Hb1_41.4_AQX37181.1	624	domain2	all
NOV_Cry32Ma1_37.1_PFE13212.1	48.4593183297368	domain2	all	NOV_Cry32Ma1_37.1_PFE13212.1	549	domain2	all
NOV_Cry32Ma1_37.1_PFJ62899.1	48.4593183297368	domain2	all	NOV_Cry32Ma1_37.1_PFJ62899.1	549	domain2	all
NOV_Cry32Ma1_57.7_AXY11484.1	47.9916574027717	domain2	all	NOV_Cry32Ma1_57.7_AXY11484.1	591	domain2	all
NOV_Cry32Ta1_48.0_AQX37180.1	48.7387723548846	domain2	all	NOV_Cry32Ta1_48.0_AQX37180.1	669	domain2	all
NOV_Cry32Ua1_65.2_AQM56939.1	49.3044075157021	domain2	all	NOV_Cry32Ua1_65.2_AQM56939.1	654	domain2	all
NOV_Cry32Va1_61.0_WP_134996253.1	48.1301780089779	domain2	all	NOV_Cry32Va1_61.0_WP_134996253.1	657	domain2	all
NOV_Cry32Wa1_38.9_ANC11392.1	38.3531240585661	domain2	all	NOV_Cry32Wa1_38.9_ANC11392.1	279	domain2	all
NOV_Cry32Wa1_39.0_PEE63029.1	48.503238166955	domain2	all	NOV_Cry32Wa1_39.0_PEE63029.1	570	domain2	all
NOV_Cry32Wa1_39.0_PGU92045.1	41.8050462888443	domain2	all	NOV_Cry32Wa1_39.0_PGU92045.1	327	domain2	all
NOV_Cry32Wa1_39.0_PGY60137.1	38.342164884495	domain2	all	NOV_Cry32Wa1_39.0_PGY60137.1	279	domain2	all
NOV_Cry32Wa1_39.2_PFK99360.1	48.4469808829799	domain2	all	NOV_Cry32Wa1_39.2_PFK99360.1	549	domain2	all
NOV_Cry32Wa1_39.2_PGR92655.1	48.4436320544166	domain2	all	NOV_Cry32Wa1_39.2_PGR92655.1	549	domain2	all
NOV_Cry32Wa1_39.2_WP_098236459.1	48.4719051375639	domain2	all	NOV_Cry32Wa1_39.2_WP_098236459.1	549	domain2	all
NOV_Cry3Aa12_81.9_AEZ53144.1	48.561892792187	domain2	all	NOV_Cry3Aa12_81.9_AEZ53144.1	531	domain2	all
NOV_Cry40Aa1_67.9_CQ868314.1	49.2677737787173	domain2	all	NOV_Cry40Aa1_67.9_CQ868314.1	582	domain2	all
NOV_Cry40Da1_65.0_CAH33957.1	49.5624820834797	domain2	all	NOV_Cry40Da1_65.0_CAH33957.1	588	domain2	all
NOV_Cry40Da1_66.9_PEU78339.1	49.868951192494	domain2	all	NOV_Cry40Da1_66.9_PEU78339.1	594	domain2	all
NOV_Cry40Da1_77.3_ARJ25823.1	49.6295943037503	domain2	all	NOV_Cry40Da1_77.3_ARJ25823.1	588	domain2	all
NOV_Cry40Da1_81.5_AIN76756.1	49.6009247342356	domain2	all	NOV_Cry40Da1_81.5_AIN76756.1	585	domain2	all
NOV_Cry41Ba2_42.3_BAD35166.1	48.4962450932995	domain2	all	NOV_Cry41Ba2_42.3_BAD35166.1	570	domain2	all
NOV_Cry41Ba2_43.6_BAD35163.1	49.2333661777243	domain2	all	NOV_Cry41Ba2_43.6_BAD35163.1	609	domain2	all
NOV_Cry41Ba2_47.9_BAD35157.1	49.2459128614711	domain2	all	NOV_Cry41Ba2_47.9_BAD35157.1	609	domain2	all
NOV_Cry41Ca1_39.9_WP_001075423.1	48.2790057140786	domain2	all	NOV_Cry41Ca1_39.9_WP_001075423.1	597	domain2	all
NOV_Cry41Ca1_50.4_AZJ24166.1	48.7080050925796	domain2	all	NOV_Cry41Ca1_50.4_AZJ24166.1	618	domain2	all
NOV_Cry43Cb1_38.6_AGV55020.1	49.6373643058407	domain2	all	NOV_Cry43Cb1_38.6_AGV55020.1	609	domain2	all
NOV_Cry43Cb1_43.9_PEA91147.1	48.8201864846614	domain2	all	NOV_Cry43Cb1_43.9_PEA91147.1	633	domain2	all
NOV_Cry48Aa1_36.6_CAH33948.1	48.973128637452	domain2	all	NOV_Cry48Aa1_36.6_CAH33948.1	633	domain2	all
NOV_Cry48Aa1_36.9_CAH33950.1	48.867694600469	domain2	all	NOV_Cry48Aa1_36.9_CAH33950.1	639	domain2	all
NOV_Cry4Aa1_32.5_ADM64568.1	49.0907147239831	domain2	all	NOV_Cry4Aa1_32.5_ADM64568.1	591	domain2	all
NOV_Cry4Aa1_98.1_ABR12217.1	49.3701013742398	domain2	all	NOV_Cry4Aa1_98.1_ABR12217.1	618	domain2	all
NOV_Cry4Aa1_98.4_ABR12218.1	49.3576410480297	domain2	all	NOV_Cry4Aa1_98.4_ABR12218.1	618	domain2	all
NOV_Cry4Aa1_98.5_ABR12214.1	49.3903190340553	domain2	all	NOV_Cry4Aa1_98.5_ABR12214.1	618	domain2	all
NOV_Cry4Aa1_98.7_ABR12216.1	49.3288200357814	domain2	all	NOV_Cry4Aa1_98.7_ABR12216.1	618	domain2	all
NOV_Cry4Aa1_99.1_ABM97547.1	49.3802019839666	domain2	all	NOV_Cry4Aa1_99.1_ABM97547.1	618	domain2	all
NOV_Cry4Aa2_99.9_BAE79727.1	45.5378432629756	domain2	all	NOV_Cry4Aa2_99.9_BAE79727.1	618	domain2	all
NOV_Cry4Ba1_31.6_AUM94650.1	48.9463114884343	domain2	all	NOV_Cry4Ba1_31.6_AUM94650.1	654	domain2	all
NOV_Cry4Ba1_63.7_AJW76684.1	50.0392370556442	domain2	all	NOV_Cry4Ba1_63.7_AJW76684.1	555	domain2	all
NOV_Cry4Ba1_63.8_OUB35623.1	50.0871231011356	domain2	all	NOV_Cry4Ba1_63.8_OUB35623.1	564	domain2	all
NOV_Cry4Ba1_96.9_ABR22239.1	49.8865015047778	domain2	all	NOV_Cry4Ba1_96.9_ABR22239.1	558	domain2	all
NOV_Cry4Ba1_98.1_ABR22240.1	49.8652400365913	domain2	all	NOV_Cry4Ba1_98.1_ABR22240.1	558	domain2	all
NOV_Cry4Ba1_98.5_ABR22238.1	49.8332237628222	domain2	all	NOV_Cry4Ba1_98.5_ABR22238.1	558	domain2	all
NOV_Cry4Ba1_98.9_ABR22236.1	50.0532356823338	domain2	all	NOV_Cry4Ba1_98.9_ABR22236.1	558	domain2	all
NOV_Cry4Ba1_98.9_ABR22237.1	49.9529791269887	domain2	all	NOV_Cry4Ba1_98.9_ABR22237.1	558	domain2	all
NOV_Cry4Ba1_99.6_ABR22235.1	50.0755737032939	domain2	all	NOV_Cry4Ba1_99.6_ABR22235.1	558	domain2	all
NOV_Cry4Ca2_48.4_AZJ24771.1	49.3962282685453	domain2	all	NOV_Cry4Ca2_48.4_AZJ24771.1	615	domain2	all
NOV_Cry4Ca2_51.6_AZJ24420.1	49.542829557163	domain2	all	NOV_Cry4Ca2_51.6_AZJ24420.1	573	domain2	all
NOV_Cry4Cb3_34.4_PEA86378.1	49.3896064450201	domain2	all	NOV_Cry4Cb3_34.4_PEA86378.1	645	domain2	all
NOV_Cry4Cb3_99.9_WP_080990953.1	49.8257737917014	domain2	all	NOV_Cry4Cb3_99.9_WP_080990953.1	600	domain2	all
NOV_Cry4Cc1_99.4_AFU17015.1	49.7434621343881	domain2	all	NOV_Cry4Cc1_99.4_AFU17015.1	600	domain2	all
NOV_Cry50Ba2_97.6_AFI42042.1	50.3906410876059	domain2	all	NOV_Cry50Ba2_97.6_AFI42042.1	564	domain2	all
NOV_Cry50Ba2_99.9_AKR13106.1	50.352186484542	domain2	all	NOV_Cry50Ba2_99.9_AKR13106.1	564	domain2	all
NOV_Cry52Ca1_62.9_AZJ24464.1	49.6380385328249	domain2	all	NOV_Cry52Ca1_62.9_AZJ24464.1	606	domain2	all
NOV_Cry53Aa1_40.7_WP_103591149.1	49.2065810594303	domain2	all	NOV_Cry53Aa1_40.7_WP_103591149.1	666	domain2	all
NOV_Cry53Ab1_39.4_AFM37573.1	49.6403440363408	domain2	all	NOV_Cry53Ab1_39.4_AFM37573.1	609	domain2	all
NOV_Cry53Ab1_40.0_CAH33955.1	49.5005123926316	domain2	all	NOV_Cry53Ab1_40.0_CAH33955.1	654	domain2	all
NOV_Cry53Ab1_40.9_APA45008.1	49.2428903758684	domain2	all	NOV_Cry53Ab1_40.9_APA45008.1	645	domain2	all
NOV_Cry54Aa1_88.1_AFU17344.1	49.5084358959587	domain2	all	NOV_Cry54Aa1_88.1_AFU17344.1	582	domain2	all
NOV_Cry54Ba2_99.8_WP_080990974.1	49.7925891791588	domain2	all	NOV_Cry54Ba2_99.8_WP_080990974.1	588	domain2	all
NOV_Cry56Aa2_56.0_AGV55019.1	48.8123650488099	domain2	all	NOV_Cry56Aa2_56.0_AGV55019.1	516	domain2	all
NOV_Cry56Aa4_56.4_PEU80288.1	47.7573359651108	domain2	all	NOV_Cry56Aa4_56.4_PEU80288.1	525	domain2	all
NOV_Cry56Aa4_77.6_ARJ25668.1	48.6349845213457	domain2	all	NOV_Cry56Aa4_77.6_ARJ25668.1	519	domain2	all
NOV_Cry56Aa4_79.3_WP_103592286.1	48.8062553042501	domain2	all	NOV_Cry56Aa4_79.3_WP_103592286.1	519	domain2	all
NOV_Cry57Ab1_90.3_ACN87261.1	48.6437487010395	domain2	all	NOV_Cry57Ab1_90.3_ACN87261.1	705	domain2	all
NOV_Cry58Aa1_27.6_AGS78122.1	48.4877073996125	domain2	all	NOV_Cry58Aa1_27.6_AGS78122.1	618	domain2	all
NOV_Cry58Aa1_29.0_AGS78123.2	48.6001688458778	domain2	all	NOV_Cry58Aa1_29.0_AGS78123.2	606	domain2	all
NOV_Cry5Aa1_99.7_PGO36223.1	47.3787944030778	domain2	all	NOV_Cry5Aa1_99.7_PGO36223.1	657	domain2	all
NOV_Cry5Ba1_27.2_AZR80678.1	48.0233408880474	domain2	all	NOV_Cry5Ba1_27.2_AZR80678.1	657	domain2	all
NOV_Cry5Ba1_48.7_TEA80813.1	48.7189612873919	domain2	all	NOV_Cry5Ba1_48.7_TEA80813.1	648	domain2	all
NOV_Cry5Ba1_99.6_PGL13502.1	48.5661060619501	domain2	all	NOV_Cry5Ba1_99.6_PGL13502.1	687	domain2	all
NOV_Cry5Ba1_99.8_PDY40352.1	48.5615694380567	domain2	all	NOV_Cry5Ba1_99.8_PDY40352.1	687	domain2	all
NOV_Cry61Aa3_99.9_AFI42035.1	49.3307323513837	domain2	all	NOV_Cry61Aa3_99.9_AFI42035.1	633	domain2	all
NOV_Cry65Aa2_55.6_PDY37670.1	48.8288463108468	domain2	all	NOV_Cry65Aa2_55.6_PDY37670.1	684	domain2	all
NOV_Cry68Aa1_46.2_ARJ25655.1	49.2124229838466	domain2	all	NOV_Cry68Aa1_46.2_ARJ25655.1	609	domain2	all
NOV_Cry68Aa1_74.8_WP_103592020.1	48.7422024468002	domain2	all	NOV_Cry68Aa1_74.8_WP_103592020.1	600	domain2	all
NOV_Cry68Aa1_80.1_PEU91245.1	48.7726755393945	domain2	all	NOV_Cry68Aa1_80.1_PEU91245.1	621	domain2	all
NOV_Cry68Aa1_99.9_AFU17323.1	48.8631887824695	domain2	all	NOV_Cry68Aa1_99.9_AFU17323.1	621	domain2	all
NOV_Cry69Aa2_62.7_WP_103591151.1	48.9984933361441	domain2	all	NOV_Cry69Aa2_62.7_WP_103591151.1	630	domain2	all
