Accession	Dataset	Tox_type	Total_tox_num
GCA_002560695.1	Assemblies	ref_no_rec	3
GCA_002561465.1	Assemblies	ref_no_rec	2
GCA_002561465.1	Assemblies	par_all	2
GCA_002561825.1	Assemblies	ref_no_rec	1
GCA_002563205.1	Assemblies	ref_no_rec	1
GCA_002564505.1	Assemblies	par_strict	7
GCA_002564505.1	Assemblies	par_all	7
GCA_002564505.1	Assemblies	par_strict	7
GCA_002564505.1	Assemblies	par_all	7
GCA_002564505.1	Assemblies	rec	7
GCA_002564505.1	Assemblies	rec	7
GCA_002564505.1	Assemblies	par_strict	7
GCA_002564505.1	Assemblies	par_all	7
GCA_002564505.1	Assemblies	par_strict	7
GCA_002564505.1	Assemblies	par_all	7
GCA_002564505.1	Assemblies	ref_no_rec	7
GCA_002565385.1	Assemblies	ref_no_rec	1
GCA_002566325.1	Assemblies	ref_no_rec	1
GCA_002566555.1	Assemblies	ref_no_rec	1
GCA_002566935.1	Assemblies	ref_no_rec	1
GCA_002568285.1	Assemblies	ref_no_rec	1
GCA_002570855.1	Assemblies	ref_no_rec	1
GCA_002571105.1	Assemblies	ref_no_rec	2
GCA_002571105.1	Assemblies	ref_no_rec	2
GCA_002571265.1	Assemblies	ref_no_rec	1
GCA_002571305.1	Assemblies	par_strict	7
GCA_002571305.1	Assemblies	par_all	7
GCA_002571305.1	Assemblies	par_strict	7
GCA_002571305.1	Assemblies	par_all	7
GCA_002571305.1	Assemblies	rec	7
GCA_002571305.1	Assemblies	par_strict	7
GCA_002571305.1	Assemblies	par_all	7
GCA_002571305.1	Assemblies	ref_no_rec	7
GCA_002571305.1	Assemblies	ref_no_rec	7
GCA_002571305.1	Assemblies	par_strict	7
GCA_002571305.1	Assemblies	par_all	7
GCA_002572135.1	Assemblies	par_strict	3
GCA_002572135.1	Assemblies	par_all	3
GCA_002572135.1	Assemblies	par_strict	3
GCA_002572135.1	Assemblies	par_all	3
GCA_002572135.1	Assemblies	par_strict	3
GCA_002572135.1	Assemblies	par_all	3
GCA_002574115.1	Assemblies	par_strict	5
GCA_002574115.1	Assemblies	par_all	5
GCA_002574115.1	Assemblies	par_strict	5
GCA_002574115.1	Assemblies	par_all	5
GCA_002574115.1	Assemblies	par_strict	5
GCA_002574115.1	Assemblies	par_all	5
GCA_002574115.1	Assemblies	par_strict	5
GCA_002574115.1	Assemblies	par_all	5
GCA_002574115.1	Assemblies	par_strict	5
GCA_002574115.1	Assemblies	par_all	5
GCA_002574265.1	Assemblies	ref_no_rec	1
GCA_002574895.1	Assemblies	ref_no_rec	1
GCA_002576585.1	Assemblies	ref_no_rec	3
GCA_002576585.1	Assemblies	ref_no_rec	3
GCA_002576585.1	Assemblies	par_strict	3
GCA_002576585.1	Assemblies	par_all	3
GCA_002576765.1	Assemblies	ref_no_rec	1
GCA_002577025.1	Assemblies	ref_no_rec	1
GCA_002578625.1	Assemblies	ref_no_rec	1
GCA_002581075.1	Assemblies	par_strict	3
GCA_002581075.1	Assemblies	par_all	3
GCA_002581075.1	Assemblies	par_strict	3
GCA_002581075.1	Assemblies	par_all	3
GCA_002581075.1	Assemblies	par_strict	3
GCA_002581075.1	Assemblies	par_all	3
GCA_002583285.1	Assemblies	ref_no_rec	1
GCA_002584205.1	Assemblies	par_strict	3
GCA_002584205.1	Assemblies	par_all	3
GCA_002584205.1	Assemblies	rec	3
GCA_002584205.1	Assemblies	par_strict	3
GCA_002584205.1	Assemblies	par_all	3
GCA_002585935.1	Assemblies	ref_no_rec	1
GCA_002586085.1	Assemblies	par_strict	5
GCA_002586085.1	Assemblies	par_all	5
GCA_002586085.1	Assemblies	par_strict	5
GCA_002586085.1	Assemblies	par_all	5
GCA_002586085.1	Assemblies	par_strict	5
GCA_002586085.1	Assemblies	par_all	5
GCA_002586085.1	Assemblies	rec	5
GCA_002586085.1	Assemblies	ref_no_rec	5
GCA_002589015.1	Assemblies	par_strict	3
GCA_002589015.1	Assemblies	par_all	3
GCA_002589015.1	Assemblies	par_strict	3
GCA_002589015.1	Assemblies	par_all	3
GCA_002589015.1	Assemblies	par_strict	3
GCA_002589015.1	Assemblies	par_all	3
GCA_002589045.1	Assemblies	par_strict	3
GCA_002589045.1	Assemblies	par_all	3
GCA_002589045.1	Assemblies	par_strict	3
GCA_002589045.1	Assemblies	par_all	3
GCA_002589045.1	Assemblies	par_strict	3
GCA_002589045.1	Assemblies	par_all	3
GCA_002893505.1	Assemblies	par_strict	2
GCA_002893505.1	Assemblies	par_all	2
GCA_002893505.1	Assemblies	ref_no_rec	2
GCA_002893515.1	Assemblies	rec	4
GCA_002893515.1	Assemblies	par_strict	4
GCA_002893515.1	Assemblies	par_all	4
GCA_002893515.1	Assemblies	par_strict	4
GCA_002893515.1	Assemblies	par_all	4
GCA_002893515.1	Assemblies	rec	4
GCA_002893525.1	Assemblies	par_strict	1
GCA_002893525.1	Assemblies	par_all	1
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	ref_no_rec	10
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	par_strict	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893565.1	Assemblies	ref_no_rec	10
GCA_002893565.1	Assemblies	par_all	10
GCA_002893585.1	Assemblies	par_strict	2
GCA_002893585.1	Assemblies	par_all	2
GCA_002893585.1	Assemblies	ref_no_rec	2
GCA_002893605.1	Assemblies	par_all	5
GCA_002893605.1	Assemblies	par_strict	5
GCA_002893605.1	Assemblies	par_all	5
GCA_002893605.1	Assemblies	par_strict	5
GCA_002893605.1	Assemblies	par_all	5
GCA_002893605.1	Assemblies	par_strict	5
GCA_002893605.1	Assemblies	par_all	5
GCA_002893605.1	Assemblies	par_strict	5
GCA_002893605.1	Assemblies	par_all	5
GCA_002969075.1	Assemblies	ref_no_rec	2
GCA_002969075.1	Assemblies	par_all	2
GCA_003046465.1	Assemblies	par_all	1
GCA_003312445.1	Assemblies	par_all	5
GCA_003312445.1	Assemblies	par_strict	5
GCA_003312445.1	Assemblies	par_all	5
GCA_003312445.1	Assemblies	par_strict	5
GCA_003312445.1	Assemblies	par_all	5
GCA_003312445.1	Assemblies	par_strict	5
GCA_003312445.1	Assemblies	par_all	5
GCA_003312445.1	Assemblies	par_strict	5
GCA_003312445.1	Assemblies	par_all	5
GCA_003546665.1	Assemblies	rec	4
GCA_003546665.1	Assemblies	ref_no_rec	4
GCA_003546665.1	Assemblies	par_strict	4
GCA_003546665.1	Assemblies	par_all	4
GCA_003546665.1	Assemblies	par_strict	4
GCA_003546665.1	Assemblies	par_all	4
GCA_003626955.1	Assemblies	rec	4
GCA_003626955.1	Assemblies	par_strict	4
GCA_003626955.1	Assemblies	par_all	4
GCA_003626955.1	Assemblies	par_strict	4
GCA_003626955.1	Assemblies	par_all	4
GCA_003626955.1	Assemblies	rec	4
GCA_003719805.1	Assemblies	par_all	1
GCA_003991175.1	Assemblies	rec	5
GCA_003991175.1	Assemblies	ref_no_rec	5
GCA_003991175.1	Assemblies	ref_no_rec	5
GCA_003991175.1	Assemblies	ref_no_rec	5
GCA_003991175.1	Assemblies	par_strict	5
GCA_003991175.1	Assemblies	par_all	5
GCA_004009875.1	Assemblies	ref_no_rec	1
GCA_004167115.1	Assemblies	par_strict	3
GCA_004167115.1	Assemblies	par_all	3
GCA_004167115.1	Assemblies	par_strict	3
GCA_004167115.1	Assemblies	par_all	3
GCA_004167115.1	Assemblies	par_strict	3
GCA_004167115.1	Assemblies	par_all	3
GCA_004194435.2	Assemblies	rec	4
GCA_004194435.2	Assemblies	ref_no_rec	4
GCA_004194435.2	Assemblies	ref_no_rec	4
GCA_004194435.2	Assemblies	ref_no_rec	4
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004330415.1	Assemblies	par_strict	7
GCA_004330415.1	Assemblies	par_all	7
GCA_004354265.1	Assemblies	rec	4
GCA_004354265.1	Assemblies	ref_no_rec	4
GCA_004354265.1	Assemblies	ref_no_rec	4
GCA_004354265.1	Assemblies	ref_no_rec	4
GCA_004368515.1	Assemblies	ref_no_rec	1
CP002509.1	Plasmids	ref_no_rec	2
CP002509.1	Plasmids	ref_no_rec	2
CP002510.1	Plasmids	ref_no_rec	1
CP001908.1	Plasmids	par_strict	1
CP001908.1	Plasmids	par_all	1
CP001910.1	Plasmids	par_strict	4
CP001910.1	Plasmids	par_all	4
CP001910.1	Plasmids	par_strict	4
CP001910.1	Plasmids	par_all	4
CP001910.1	Plasmids	par_strict	4
CP001910.1	Plasmids	par_all	4
CP001910.1	Plasmids	par_strict	4
CP001910.1	Plasmids	par_all	4
CP003755.1	Plasmids	par_strict	1
CP003755.1	Plasmids	par_all	1
CP003766.1	Plasmids	rec	4
CP003766.1	Plasmids	ref_no_rec	4
CP003766.1	Plasmids	ref_no_rec	4
CP003766.1	Plasmids	ref_no_rec	4
CP003691.1	Plasmids	par_strict	1
CP003691.1	Plasmids	par_all	1
CP003692.1	Plasmids	par_strict	5
CP003692.1	Plasmids	par_all	5
CP003692.1	Plasmids	par_strict	5
CP003692.1	Plasmids	par_all	5
CP003692.1	Plasmids	ref_no_rec	5
CP003692.1	Plasmids	ref_no_rec	5
CP003692.1	Plasmids	ref_no_rec	5
CP003690.1	Plasmids	par_strict	3
CP003690.1	Plasmids	par_all	3
CP003690.1	Plasmids	ref_no_rec	3
CP003690.1	Plasmids	ref_no_rec	3
CP004070.1	Plasmids	par_all	1
CP004134.1	Plasmids	par_strict	1
CP004134.1	Plasmids	par_all	1
CP004136.1	Plasmids	par_strict	4
CP004136.1	Plasmids	par_all	4
CP004136.1	Plasmids	par_strict	4
CP004136.1	Plasmids	par_all	4
CP004136.1	Plasmids	par_strict	4
CP004136.1	Plasmids	par_all	4
CP004136.1	Plasmids	par_strict	4
CP004136.1	Plasmids	par_all	4
CP004131.1	Plasmids	par_strict	1
CP004131.1	Plasmids	par_all	1
CP004861.1	Plasmids	par_strict	4
CP004861.1	Plasmids	par_all	4
CP004861.1	Plasmids	par_strict	4
CP004861.1	Plasmids	par_all	4
CP004861.1	Plasmids	par_strict	4
CP004861.1	Plasmids	par_all	4
CP004861.1	Plasmids	par_strict	4
CP004861.1	Plasmids	par_all	4
CP004868.1	Plasmids	par_all	1
CP004876.1	Plasmids	par_strict	4
CP004876.1	Plasmids	par_all	4
CP004876.1	Plasmids	par_strict	4
CP004876.1	Plasmids	par_all	4
CP004876.1	Plasmids	par_strict	4
CP004876.1	Plasmids	par_all	4
CP004876.1	Plasmids	par_strict	4
CP004876.1	Plasmids	par_all	4
CP004873.1	Plasmids	par_strict	1
CP004873.1	Plasmids	par_all	1
CP004875.1	Plasmids	par_all	1
CP007615.1	Plasmids	par_strict	4
CP007615.1	Plasmids	par_all	4
CP007615.1	Plasmids	par_strict	4
CP007615.1	Plasmids	par_all	4
CP007615.1	Plasmids	par_strict	4
CP007615.1	Plasmids	par_all	4
CP007615.1	Plasmids	par_strict	4
CP007615.1	Plasmids	par_all	4
CP007613.1	Plasmids	par_all	1
CP007614.1	Plasmids	par_all	1
CP013001.1	Plasmids	ref_no_rec	6
CP013001.1	Plasmids	ref_no_rec	6
CP013001.1	Plasmids	ref_no_rec	6
CP013001.1	Plasmids	par_all	6
CP013001.1	Plasmids	both	6
CP013001.1	Plasmids	rec	6
CP013001.1	Plasmids	ref_no_rec	6
CP010092.1	Plasmids	par_all	1
CP010091.1	Plasmids	par_strict	4
CP010091.1	Plasmids	par_all	4
CP010091.1	Plasmids	par_strict	4
CP010091.1	Plasmids	par_all	4
CP010091.1	Plasmids	par_all	4
CP010091.1	Plasmids	par_strict	4
CP010091.1	Plasmids	par_all	4
CP010090.1	Plasmids	par_strict	2
CP010090.1	Plasmids	par_all	2
CP010090.1	Plasmids	par_strict	2
CP010090.1	Plasmids	par_all	2
CP009999.1	Plasmids	par_all	5
CP009999.1	Plasmids	par_strict	5
CP009999.1	Plasmids	par_all	5
CP009999.1	Plasmids	par_strict	5
CP009999.1	Plasmids	par_all	5
CP009999.1	Plasmids	par_strict	5
CP009999.1	Plasmids	par_all	5
CP009999.1	Plasmids	par_strict	5
CP009999.1	Plasmids	par_all	5
CP010003.1	Plasmids	par_strict	1
CP010003.1	Plasmids	par_all	1
CP011350.1	Plasmids	par_all	5
CP011350.1	Plasmids	par_strict	5
CP011350.1	Plasmids	par_all	5
CP011350.1	Plasmids	par_strict	5
CP011350.1	Plasmids	par_all	5
CP011350.1	Plasmids	par_strict	5
CP011350.1	Plasmids	par_all	5
CP011350.1	Plasmids	par_strict	5
CP011350.1	Plasmids	par_all	5
CP012101.1	Plasmids	rec	7
CP012101.1	Plasmids	ref_no_rec	7
CP012101.1	Plasmids	par_strict	7
CP012101.1	Plasmids	par_all	7
CP012101.1	Plasmids	par_strict	7
CP012101.1	Plasmids	par_all	7
CP012101.1	Plasmids	par_strict	7
CP012101.1	Plasmids	par_all	7
CP012101.1	Plasmids	par_strict	7
CP012101.1	Plasmids	par_all	7
CP012101.1	Plasmids	par_strict	7
CP012101.1	Plasmids	par_all	7
CP012101.1	Plasmids	both	7
CP012103.1	Plasmids	par_all	1
CP012108.1	Plasmids	ref_no_rec	1
CP010111.1	Plasmids	ref_no_rec	3
CP010111.1	Plasmids	ref_no_rec	3
CP010111.1	Plasmids	ref_no_rec	3
CP013056.1	Plasmids	par_all	2
CP013056.1	Plasmids	par_strict	2
CP013056.1	Plasmids	par_all	2
AP014866.1	Plasmids	par_strict	3
AP014866.1	Plasmids	par_all	3
AP014866.1	Plasmids	par_all	3
AP014866.1	Plasmids	par_strict	3
AP014866.1	Plasmids	par_all	3
CP014284.1	Plasmids	rec	2
CP014284.1	Plasmids	par_strict	2
CP014284.1	Plasmids	par_all	2
CP014852.1	Plasmids	par_strict	1
CP014852.1	Plasmids	par_all	1
CP014853.1	Plasmids	ref_no_rec	8
CP014853.1	Plasmids	par_strict	8
CP014853.1	Plasmids	par_all	8
CP014853.1	Plasmids	ref_no_rec	8
CP014853.1	Plasmids	par_strict	8
CP014853.1	Plasmids	par_all	8
CP014853.1	Plasmids	par_strict	8
CP014853.1	Plasmids	par_all	8
CP014853.1	Plasmids	par_strict	8
CP014853.1	Plasmids	par_all	8
CP014853.1	Plasmids	par_all	8
CP014853.1	Plasmids	par_all	8
CP015177.1	Plasmids	ref_no_rec	2
CP015177.1	Plasmids	par_strict	2
CP015177.1	Plasmids	par_all	2
CP015255.1	Plasmids	ref_no_rec	1
CP020005.1	Plasmids	par_strict	3
CP020005.1	Plasmids	par_all	3
CP020005.1	Plasmids	par_all	3
CP020005.1	Plasmids	par_strict	3
CP020005.1	Plasmids	par_all	3
CP021063.1	Plasmids	par_strict	1
CP021063.1	Plasmids	par_all	1
CP021065.1	Plasmids	par_strict	1
CP021065.1	Plasmids	par_all	1
CP017574.1	Plasmids	ref_no_rec	2
CP017574.1	Plasmids	par_strict	2
CP017574.1	Plasmids	par_all	2
CP020756.1	Plasmids	par_strict	1
CP020756.1	Plasmids	par_all	1
CP024772.1	Plasmids	rec	3
CP024772.1	Plasmids	ref_no_rec	3
CP024772.1	Plasmids	par_strict	3
CP024772.1	Plasmids	par_all	3
CP024774.1	Plasmids	par_strict	1
CP024774.1	Plasmids	par_all	1
CP032609.1	Plasmids	rec	4
CP032609.1	Plasmids	par_strict	4
CP032609.1	Plasmids	par_all	4
CP032609.1	Plasmids	par_strict	4
CP032609.1	Plasmids	par_all	4
CP032609.1	Plasmids	rec	4
CP021440.1	Plasmids	ref_no_rec	1
CP021438.1	Plasmids	ref_no_rec	2
CP021438.1	Plasmids	par_strict	2
CP021438.1	Plasmids	par_all	2
CP021439.1	Plasmids	rec	2
CP021439.1	Plasmids	ref_no_rec	2
CP037456.1	Plasmids	rec	4
CP037456.1	Plasmids	ref_no_rec	4
CP037456.1	Plasmids	ref_no_rec	4
CP037456.1	Plasmids	ref_no_rec	4
CP037887.1	Plasmids	rec	4
CP037887.1	Plasmids	ref_no_rec	4
CP037887.1	Plasmids	ref_no_rec	4
CP037887.1	Plasmids	ref_no_rec	4
CM000746.1	Chromosomes	ref_no_rec	4
CM000746.1	Chromosomes	par_all	4
CM000746.1	Chromosomes	both	4
CM000746.1	Chromosomes	ref_no_rec	4
CM000746.1	Chromosomes	ref_no_rec	4
CM000748.1	Chromosomes	par_strict	2
CM000748.1	Chromosomes	par_all	2
CM000748.1	Chromosomes	par_strict	2
CM000748.1	Chromosomes	par_all	2
CM000749.1	Chromosomes	par_strict	1
CM000749.1	Chromosomes	par_all	1
CM000750.1	Chromosomes	ref_no_rec	4
CM000750.1	Chromosomes	rec	4
CM000750.1	Chromosomes	ref_no_rec	4
CM000750.1	Chromosomes	ref_no_rec	4
CM000751.1	Chromosomes	par_all	1
CM000752.1	Chromosomes	ref_no_rec	1
CM000753.1	Chromosomes	par_strict	2
CM000753.1	Chromosomes	par_all	2
CM000753.1	Chromosomes	par_strict	2
CM000753.1	Chromosomes	par_all	2
CM000754.1	Chromosomes	ref_no_rec	2
CM000754.1	Chromosomes	ref_no_rec	2
CM000757.1	Chromosomes	ref_no_rec	1
CM000758.1	Chromosomes	ref_no_rec	9
CM000758.1	Chromosomes	par_strict	9
CM000758.1	Chromosomes	par_all	9
CM000758.1	Chromosomes	rec	9
CM000758.1	Chromosomes	par_strict	9
CM000758.1	Chromosomes	par_all	9
CM000758.1	Chromosomes	par_strict	9
CM000758.1	Chromosomes	par_all	9
CM000758.1	Chromosomes	ref_no_rec	9
CM000758.1	Chromosomes	par_strict	9
CM000758.1	Chromosomes	par_all	9
CM000758.1	Chromosomes	par_all	9
CM000758.1	Chromosomes	par_all	9
CM000759.1	Chromosomes	ref_no_rec	2
CM000759.1	Chromosomes	ref_no_rec	2
CP005935.1	Chromosomes	ref_no_rec	1
CP013000.1	Chromosomes	ref_no_rec	6
CP013000.1	Chromosomes	ref_no_rec	6
CP013000.1	Chromosomes	ref_no_rec	6
CP013000.1	Chromosomes	par_all	6
CP013000.1	Chromosomes	both	6
CP013000.1	Chromosomes	rec	6
CP013000.1	Chromosomes	ref_no_rec	6
CP015350.1	Chromosomes	par_strict	3
CP015350.1	Chromosomes	par_all	3
CP015350.1	Chromosomes	ref_no_rec	3
CP015350.1	Chromosomes	rec	3
